"","Timestamp","MaxCurr","EffCurr","Screen1","Screen2","Device"
"1493",1536131264.81934,451.66,319.4,"On","On","On"
"1494",1536131265.8859,451.66,319.4,"On","On","On"
"1495",1536131266.95392,451.66,319.4,"On","On","On"
"1496",1536131268.02248,451.66,319.4,"On","On","On"
"1497",1536131269.09262,439.45,310.8,"On","On","On"
"1498",1536131270.16128,439.45,310.8,"On","On","On"
"1499",1536131271.22808,451.66,319.4,"On","On","On"
"1500",1536131272.29806,451.66,319.4,"On","On","On"
"1501",1536131273.36585,439.45,310.8,"On","On","On"
"1502",1536131274.43553,439.45,310.8,"On","On","On"
"1503",1536131275.50375,463.87,328.1,"On","On","On"
"1504",1536131276.57164,463.87,328.1,"On","On","On"
"1505",1536131277.64092,439.45,310.8,"On","On","On"
"1506",1536131278.70781,463.87,328.1,"On","On","On"
"1507",1536131279.77545,439.45,310.8,"On","On","On"
"1508",1536131280.84414,451.66,319.4,"On","On","On"
"1509",1536131281.91246,451.66,319.4,"On","On","On"
"1510",1536131282.98054,463.87,328.1,"On","On","On"
"1511",1536131284.04877,476.07,336.7,"On","On","On"
"1512",1536131285.11948,463.87,328.1,"On","On","On"
"1513",1536131286.18758,463.87,328.1,"On","On","On"
"1514",1536131287.25541,451.66,319.4,"On","On","On"
"1515",1536131288.324,451.66,319.4,"On","On","On"
"1516",1536131289.39415,451.66,319.4,"On","On","On"
"1517",1536131290.46261,451.66,319.4,"On","On","On"
"1518",1536131291.52782,451.66,319.4,"On","On","On"
"1519",1536131292.5977,451.66,319.4,"On","On","On"
"1520",1536131293.6655,439.45,310.8,"On","On","On"
"1521",1536131294.73323,439.45,310.8,"On","On","On"
"1522",1536131295.80258,439.45,310.8,"On","On","On"
"1523",1536131296.87107,451.66,319.4,"On","On","On"
"1524",1536131297.94015,463.87,328.1,"On","On","On"
"1525",1536131299.00796,451.66,319.4,"On","On","On"
"1526",1536131300.07818,463.87,328.1,"On","On","On"
"1527",1536131301.14699,451.66,319.4,"On","On","On"
"1528",1536131302.21405,439.45,310.8,"On","On","On"
"1529",1536131303.28429,451.66,319.4,"On","On","On"
"1530",1536131304.35275,451.66,319.4,"On","On","On"
"1531",1536131305.42154,451.66,319.4,"On","On","On"
"1532",1536131306.48925,451.66,319.4,"On","On","On"
"1533",1536131307.556,439.45,310.8,"On","On","On"
"1534",1536131308.6239,451.66,319.4,"On","On","On"
"1535",1536131309.69281,451.66,319.4,"On","On","On"
"1536",1536131310.76116,451.66,319.4,"On","On","On"
"1537",1536131311.83028,451.66,319.4,"On","On","On"
"1538",1536131312.89748,476.07,336.7,"On","On","On"
"1539",1536131313.96572,463.87,328.1,"On","On","On"
"1540",1536131315.03644,451.66,319.4,"On","On","On"
"1541",1536131316.10474,427.25,302.2,"On","On","On"
"1542",1536131317.17355,463.87,328.1,"On","On","On"
"1543",1536131318.24182,439.45,310.8,"On","On","On"
"1544",1536131319.30953,463.87,328.1,"On","On","On"
"1545",1536131320.37752,439.45,310.8,"On","On","On"
"1546",1536131321.44542,463.87,328.1,"On","On","On"
"1547",1536131322.5126,451.66,319.4,"On","On","On"
"1548",1536131323.5819,439.45,310.8,"On","On","On"
"1549",1536131324.65156,451.66,319.4,"On","On","On"
"1550",1536131325.72043,439.45,310.8,"On","On","On"
"1551",1536131326.78884,439.45,310.8,"On","On","On"
"1552",1536131327.85818,439.45,310.8,"On","On","On"
"1553",1536131328.92663,451.66,319.4,"On","On","On"
"1554",1536131329.99537,463.87,328.1,"On","On","On"
"1555",1536131331.06383,463.87,328.1,"On","On","On"
"1556",1536131332.13353,439.45,310.8,"On","On","On"
"1557",1536131333.20027,463.87,328.1,"On","On","On"
"1558",1536131334.26764,451.66,319.4,"On","On","On"
"1559",1536131335.33659,451.66,319.4,"On","On","On"
"1560",1536131336.4036,439.45,310.8,"On","On","On"
"1561",1536131337.47254,439.45,310.8,"On","On","On"
"1562",1536131338.54102,451.66,319.4,"On","On","On"
"1563",1536131339.60994,463.87,328.1,"On","On","On"
"1564",1536131340.67948,451.66,319.4,"On","On","On"
"1565",1536131341.74741,463.87,328.1,"On","On","On"
"1566",1536131342.81649,451.66,319.4,"On","On","On"
"1567",1536131343.88437,463.87,328.1,"On","On","On"
"1568",1536131344.95494,439.45,310.8,"On","On","On"
"1569",1536131346.02379,439.45,310.8,"On","On","On"
"1570",1536131347.08991,463.87,328.1,"On","On","On"
"1571",1536131348.16022,439.45,310.8,"On","On","On"
"1572",1536131349.22792,439.45,310.8,"On","On","On"
"1573",1536131350.29629,463.87,328.1,"On","On","On"
"1574",1536131351.3616,463.87,328.1,"On","On","On"
"1575",1536131352.43064,451.66,319.4,"On","On","On"
"1576",1536131353.5003,439.45,310.8,"On","On","On"
"1577",1536131354.57096,439.45,310.8,"On","On","On"
"1578",1536131355.63846,439.45,310.8,"On","On","On"
"1579",1536131356.70707,439.45,310.8,"On","On","On"
"1580",1536131357.77663,439.45,310.8,"On","On","On"
"1581",1536131358.84504,439.45,310.8,"On","On","On"
"1582",1536131359.91366,439.45,310.8,"On","On","On"
"1583",1536131360.98127,451.66,319.4,"On","On","On"
"1584",1536131362.04822,463.87,328.1,"On","On","On"
"1585",1536131363.11832,451.66,319.4,"On","On","On"
"1586",1536131364.1845,439.45,310.8,"On","On","On"
"1587",1536131365.25436,463.87,328.1,"On","On","On"
"1588",1536131366.32439,439.45,310.8,"On","On","On"
"1589",1536131367.39173,463.87,328.1,"On","On","On"
"1590",1536131368.46184,451.66,319.4,"On","On","On"
"1591",1536131369.52993,463.87,328.1,"On","On","On"
"1592",1536131370.59673,463.87,328.1,"On","On","On"
"1593",1536131371.66771,451.66,319.4,"On","On","On"
"1594",1536131372.73647,451.66,319.4,"On","On","On"
"1595",1536131373.80529,451.66,319.4,"On","On","On"
"1596",1536131374.87425,451.66,319.4,"On","On","On"
"1597",1536131375.94245,439.45,310.8,"On","On","On"
"1598",1536131377.01143,439.45,310.8,"On","On","On"
"1599",1536131378.07874,451.66,319.4,"On","On","On"
"1600",1536131379.14584,451.66,319.4,"On","On","On"
"1601",1536131380.21405,451.66,319.4,"On","On","On"
"1602",1536131381.2824,451.66,319.4,"On","On","On"
"1603",1536131382.35277,463.87,328.1,"On","On","On"
"1604",1536131383.42098,451.66,319.4,"On","On","On"
"1605",1536131384.48881,463.87,328.1,"On","On","On"
"1606",1536131385.55979,463.87,328.1,"On","On","On"
"1607",1536131386.62835,463.87,328.1,"On","On","On"
"1608",1536131387.69482,439.45,310.8,"On","On","On"
"1609",1536131388.76396,463.87,328.1,"On","On","On"
"1610",1536131389.83127,463.87,328.1,"On","On","On"
"1611",1536131390.90056,451.66,319.4,"On","On","On"
"1612",1536131391.96835,439.45,310.8,"On","On","On"
"1613",1536131393.03424,451.66,319.4,"On","On","On"
"1614",1536131394.10451,427.25,302.2,"On","On","On"
"1615",1536131395.17333,451.66,319.4,"On","On","On"
"1616",1536131396.24192,463.87,328.1,"On","On","On"
"1617",1536131397.31146,451.66,319.4,"On","On","On"
"1618",1536131398.37985,439.45,310.8,"On","On","On"
"1619",1536131399.44891,427.25,302.2,"On","On","On"
"1620",1536131400.51703,439.45,310.8,"On","On","On"
"1621",1536131401.58632,451.66,319.4,"On","On","On"
"1622",1536131402.65405,439.45,310.8,"On","On","On"
"1623",1536131403.72341,463.87,328.1,"On","On","On"
"1624",1536131404.78937,451.66,319.4,"On","On","On"
"1625",1536131405.85979,451.66,319.4,"On","On","On"
"1626",1536131406.9283,427.25,302.2,"On","On","On"
"1627",1536131407.99638,439.45,310.8,"On","On","On"
"1628",1536131409.06455,439.45,310.8,"On","On","On"
"1629",1536131410.13232,451.66,319.4,"On","On","On"
"1630",1536131411.20244,451.66,319.4,"On","On","On"
"1631",1536131412.27062,451.66,319.4,"On","On","On"
"1632",1536131413.33921,427.25,302.2,"On","On","On"
"1633",1536131414.40911,439.45,310.8,"On","On","On"
"1634",1536131415.47821,439.45,310.8,"On","On","On"
"1635",1536131416.54635,463.87,328.1,"On","On","On"
"1636",1536131417.61424,463.87,328.1,"On","On","On"
"1637",1536131418.67991,451.66,319.4,"On","On","On"
"1638",1536131419.75031,451.66,319.4,"On","On","On"
"1639",1536131420.81826,463.87,328.1,"On","On","On"
"1640",1536131421.88754,451.66,319.4,"On","On","On"
"1641",1536131422.95604,451.66,319.4,"On","On","On"
"1642",1536131424.02365,439.45,310.8,"On","On","On"
"1643",1536131425.0905,439.45,310.8,"On","On","On"
"1644",1536131426.16134,427.25,302.2,"On","On","On"
"1645",1536131427.2307,439.45,310.8,"On","On","On"
"1646",1536131428.29768,451.66,319.4,"On","On","On"
"1647",1536131429.36847,476.07,336.7,"On","On","On"
"1648",1536131430.43692,451.66,319.4,"On","On","On"
"1649",1536131431.50612,463.87,328.1,"On","On","On"
"1650",1536131432.57498,439.45,310.8,"On","On","On"
"1651",1536131433.64183,451.66,319.4,"On","On","On"
"1652",1536131434.71054,463.87,328.1,"On","On","On"
"1653",1536131435.77842,451.66,319.4,"On","On","On"
"1654",1536131436.84705,476.07,336.7,"On","On","On"
"1655",1536131437.91515,451.66,319.4,"On","On","On"
"1656",1536131438.98471,476.07,336.7,"On","On","On"
"1657",1536131440.05329,451.66,319.4,"On","On","On"
"1658",1536131441.12296,476.07,336.7,"On","On","On"
"1659",1536131442.19274,463.87,328.1,"On","On","On"
"1660",1536131443.26062,463.87,328.1,"On","On","On"
"1661",1536131444.32926,439.45,310.8,"On","On","On"
"1662",1536131445.39627,439.45,310.8,"On","On","On"
"1663",1536131446.46508,463.87,328.1,"On","On","On"
"1664",1536131447.53331,451.66,319.4,"On","On","On"
"1665",1536131448.60233,451.66,319.4,"On","On","On"
"1666",1536131449.66999,451.66,319.4,"On","On","On"
"1667",1536131450.73729,451.66,319.4,"On","On","On"
"1668",1536131451.80602,451.66,319.4,"On","On","On"
"1669",1536131452.87429,439.45,310.8,"On","On","On"
"1670",1536131453.94354,439.45,310.8,"On","On","On"
"1671",1536131455.01309,451.66,319.4,"On","On","On"
"1672",1536131456.0807,463.87,328.1,"On","On","On"
"1673",1536131457.1513,463.87,328.1,"On","On","On"
"1674",1536131458.21944,451.66,319.4,"On","On","On"
"1675",1536131459.28821,451.66,319.4,"On","On","On"
"1676",1536131460.35685,439.45,310.8,"On","On","On"
"1677",1536131461.42394,451.66,319.4,"On","On","On"
"1678",1536131462.49194,439.45,310.8,"On","On","On"
"1679",1536131463.55969,451.66,319.4,"On","On","On"
"1680",1536131464.62768,463.87,328.1,"On","On","On"
"1681",1536131465.69397,439.45,310.8,"On","On","On"
"1682",1536131466.76568,451.66,319.4,"On","On","On"
"1683",1536131467.83495,451.66,319.4,"On","On","On"
"1684",1536131468.90344,451.66,319.4,"On","On","On"
"1685",1536131469.9713,451.66,319.4,"On","On","On"
"1686",1536131471.04074,451.66,319.4,"On","On","On"
"1687",1536131472.1082,463.87,328.1,"On","On","On"
"1688",1536131473.17851,451.66,319.4,"On","On","On"
"1689",1536131474.24717,439.45,310.8,"On","On","On"
"1690",1536131475.31429,451.66,319.4,"On","On","On"
"1691",1536131476.38208,439.45,310.8,"On","On","On"
"1692",1536131477.45033,439.45,310.8,"On","On","On"
"1693",1536131478.51908,439.45,310.8,"On","On","On"
"1694",1536131479.58596,451.66,319.4,"On","On","On"
"1695",1536131480.65591,451.66,319.4,"On","On","On"
"1696",1536131481.72577,488.28,345.3,"On","On","On"
"1697",1536131482.79531,451.66,319.4,"On","On","On"
"1698",1536131483.86337,476.07,336.7,"On","On","On"
"1699",1536131484.93201,463.87,328.1,"On","On","On"
"1700",1536131485.99889,451.66,319.4,"On","On","On"
"1701",1536131487.07115,463.87,328.1,"On","On","On"
"1702",1536131488.13838,439.45,310.8,"On","On","On"
"1703",1536131489.20702,439.45,310.8,"On","On","On"
"1704",1536131490.27457,451.66,319.4,"On","On","On"
"1705",1536131491.34279,451.66,319.4,"On","On","On"
"1706",1536131492.41068,451.66,319.4,"On","On","On"
"1707",1536131493.47662,439.45,310.8,"On","On","On"
"1708",1536131494.54776,439.45,310.8,"On","On","On"
"1709",1536131495.61624,463.87,328.1,"On","On","On"
"1710",1536131496.68594,451.66,319.4,"On","On","On"
"1711",1536131497.75455,463.87,328.1,"On","On","On"
"1712",1536131498.82287,451.66,319.4,"On","On","On"
"1713",1536131499.89079,439.45,310.8,"On","On","On"
"1714",1536131500.96136,451.66,319.4,"On","On","On"
"1715",1536131502.02838,463.87,328.1,"On","On","On"
"1716",1536131503.09727,463.87,328.1,"On","On","On"
"1717",1536131504.16403,476.07,336.7,"On","On","On"
"1718",1536131505.23313,451.66,319.4,"On","On","On"
"1719",1536131506.30162,439.45,310.8,"On","On","On"
"1720",1536131507.3699,451.66,319.4,"On","On","On"
"1721",1536131508.43902,451.66,319.4,"On","On","On"
"1722",1536131509.50778,463.87,328.1,"On","On","On"
"1723",1536131510.57754,463.87,328.1,"On","On","On"
"1724",1536131511.64614,463.87,328.1,"On","On","On"
"1725",1536131512.71211,476.07,336.7,"On","On","On"
"1726",1536131513.78242,451.66,319.4,"On","On","On"
"1727",1536131514.8515,451.66,319.4,"On","On","On"
"1728",1536131515.92169,476.07,336.7,"On","On","On"
"1729",1536131516.98862,451.66,319.4,"On","On","On"
"1730",1536131518.05821,463.87,328.1,"On","On","On"
"1731",1536131519.12574,451.66,319.4,"On","On","On"
"1732",1536131520.19404,451.66,319.4,"On","On","On"
"1733",1536131521.26236,439.45,310.8,"On","On","On"
"1734",1536131522.32984,451.66,319.4,"On","On","On"
"1735",1536131523.39665,439.45,310.8,"On","On","On"
"1736",1536131524.46796,451.66,319.4,"On","On","On"
"1737",1536131525.53707,451.66,319.4,"On","On","On"
"1738",1536131526.60394,439.45,310.8,"On","On","On"
"1739",1536131527.6748,439.45,310.8,"On","On","On"
"1740",1536131528.7433,439.45,310.8,"On","On","On"
"1741",1536131529.81135,439.45,310.8,"On","On","On"
"1742",1536131530.88001,439.45,310.8,"On","On","On"
"1743",1536131531.94736,439.45,310.8,"On","On","On"
"1744",1536131533.01543,439.45,310.8,"On","On","On"
"1745",1536131534.08308,476.07,336.7,"On","On","On"
"1746",1536131535.15234,463.87,328.1,"On","On","On"
"1747",1536131536.22011,451.66,319.4,"On","On","On"
"1748",1536131537.28839,463.87,328.1,"On","On","On"
"1749",1536131538.35807,451.66,319.4,"On","On","On"
"1750",1536131539.42712,451.66,319.4,"On","On","On"
"1751",1536131540.49542,439.45,310.8,"On","On","On"
"1752",1536131541.56374,476.07,336.7,"On","On","On"
"1753",1536131542.63369,451.66,319.4,"On","On","On"
"1754",1536131543.70315,439.45,310.8,"On","On","On"
"1755",1536131544.76966,463.87,328.1,"On","On","On"
"1756",1536131545.83846,451.66,319.4,"On","On","On"
"1757",1536131546.90583,451.66,319.4,"On","On","On"
"1758",1536131547.97477,451.66,319.4,"On","On","On"
"1759",1536131549.04287,451.66,319.4,"On","On","On"
"1760",1536131550.11134,476.07,336.7,"On","On","On"
"1761",1536131551.17983,463.87,328.1,"On","On","On"
"1762",1536131552.24809,476.07,336.7,"On","On","On"
"1763",1536131553.31834,463.87,328.1,"On","On","On"
"1764",1536131554.38715,488.28,345.3,"On","On","On"
"1765",1536131555.45476,439.45,310.8,"On","On","On"
"1766",1536131556.5239,451.66,319.4,"On","On","On"
"1767",1536131557.59363,451.66,319.4,"On","On","On"
"1768",1536131558.66201,451.66,319.4,"On","On","On"
"1769",1536131559.72951,451.66,319.4,"On","On","On"
"1770",1536131560.79666,463.87,328.1,"On","On","On"
"1771",1536131561.86322,463.87,328.1,"On","On","On"
"1772",1536131562.93232,451.66,319.4,"On","On","On"
"1773",1536131563.99911,451.66,319.4,"On","On","On"
"1774",1536131565.07047,463.87,328.1,"On","On","On"
"1775",1536131566.139,463.87,328.1,"On","On","On"
"1776",1536131567.2059,451.66,319.4,"On","On","On"
"1777",1536131568.27756,463.87,328.1,"On","On","On"
"1778",1536131569.3447,463.87,328.1,"On","On","On"
"1779",1536131570.41464,451.66,319.4,"On","On","On"
"1780",1536131571.48348,463.87,328.1,"On","On","On"
"1781",1536131572.55227,463.87,328.1,"On","On","On"
"1782",1536131573.62053,476.07,336.7,"On","On","On"
"1783",1536131574.68812,451.66,319.4,"On","On","On"
"1784",1536131575.75571,451.66,319.4,"On","On","On"
"1785",1536131576.82398,451.66,319.4,"On","On","On"
"1786",1536131577.89187,451.66,319.4,"On","On","On"
"1787",1536131578.96088,463.87,328.1,"On","On","On"
"1788",1536131580.02979,451.66,319.4,"On","On","On"
"1789",1536131581.09858,451.66,319.4,"On","On","On"
"1790",1536131582.16794,451.66,319.4,"On","On","On"
"1791",1536131583.23646,476.07,336.7,"On","On","On"
"1792",1536131584.30471,439.45,310.8,"On","On","On"
"1793",1536131585.37358,439.45,310.8,"On","On","On"
"1794",1536131586.44301,439.45,310.8,"On","On","On"
"1795",1536131587.51362,451.66,319.4,"On","On","On"
"1796",1536131588.58013,451.66,319.4,"On","On","On"
"1797",1536131589.64791,439.45,310.8,"On","On","On"
"1798",1536131590.71475,439.45,310.8,"On","On","On"
"1799",1536131591.78125,451.66,319.4,"On","On","On"
"1800",1536131592.85214,439.45,310.8,"On","On","On"
"1801",1536131593.92103,439.45,310.8,"On","On","On"
"1802",1536131594.99073,451.66,319.4,"On","On","On"
"1803",1536131596.05923,439.45,310.8,"On","On","On"
"1804",1536131597.1281,439.45,310.8,"On","On","On"
"1805",1536131598.19689,451.66,319.4,"On","On","On"
"1806",1536131599.2651,451.66,319.4,"On","On","On"
"1807",1536131600.3355,439.45,310.8,"On","On","On"
"1808",1536131601.40417,451.66,319.4,"On","On","On"
"1809",1536131602.47067,463.87,328.1,"On","On","On"
"1810",1536131603.54061,451.66,319.4,"On","On","On"
"1811",1536131604.60754,439.45,310.8,"On","On","On"
"1812",1536131605.67522,439.45,310.8,"On","On","On"
"1813",1536131606.743,451.66,319.4,"On","On","On"
"1814",1536131607.81036,463.87,328.1,"On","On","On"
"1815",1536131608.88069,451.66,319.4,"On","On","On"
"1816",1536131609.94917,451.66,319.4,"On","On","On"
"1817",1536131611.01812,451.66,319.4,"On","On","On"
"1818",1536131612.08813,451.66,319.4,"On","On","On"
"1819",1536131613.15607,463.87,328.1,"On","On","On"
"1820",1536131614.22587,476.07,336.7,"On","On","On"
"1821",1536131615.29552,488.28,345.3,"On","On","On"
"1822",1536131616.36244,500.49,354,"On","On","On"
"1823",1536131617.43,512.7,362.6,"On","On","On"
"1824",1536131618.49741,451.66,319.4,"On","On","On"
"1825",1536131619.56532,439.45,310.8,"On","On","On"
"1826",1536131620.63288,439.45,310.8,"On","On","On"
"1827",1536131621.70326,451.66,319.4,"On","On","On"
"1828",1536131622.77287,476.07,336.7,"On","On","On"
"1829",1536131623.83976,463.87,328.1,"On","On","On"
"1830",1536131624.90945,451.66,319.4,"On","On","On"
"1831",1536131625.97942,439.45,310.8,"On","On","On"
"1832",1536131627.04828,439.45,310.8,"On","On","On"
"1833",1536131628.11638,463.87,328.1,"On","On","On"
"1834",1536131629.18653,451.66,319.4,"On","On","On"
"1835",1536131630.25423,463.87,328.1,"On","On","On"
"1836",1536131631.32211,488.28,345.3,"On","On","On"
"1837",1536131632.3893,439.45,310.8,"On","On","On"
"1838",1536131633.45807,427.25,302.2,"On","On","On"
"1839",1536131634.52694,451.66,319.4,"On","On","On"
"1840",1536131635.59523,451.66,319.4,"On","On","On"
"1841",1536131636.66395,439.45,310.8,"On","On","On"
"1842",1536131637.73188,439.45,310.8,"On","On","On"
"1843",1536131638.80143,451.66,319.4,"On","On","On"
"1844",1536131639.87027,451.66,319.4,"On","On","On"
"1845",1536131640.93776,451.66,319.4,"On","On","On"
"1846",1536131642.00703,463.87,328.1,"On","On","On"
"1847",1536131643.0751,476.07,336.7,"On","On","On"
"1848",1536131644.14552,439.45,310.8,"On","On","On"
"1849",1536131645.21359,451.66,319.4,"On","On","On"
"1850",1536131646.28124,463.87,328.1,"On","On","On"
"1851",1536131647.34828,439.45,310.8,"On","On","On"
"1852",1536131648.41743,463.87,328.1,"On","On","On"
"1853",1536131649.48546,451.66,319.4,"On","On","On"
"1854",1536131650.55531,451.66,319.4,"On","On","On"
"1855",1536131651.62299,451.66,319.4,"On","On","On"
"1856",1536131652.69262,439.45,310.8,"On","On","On"
"1857",1536131653.76133,451.66,319.4,"On","On","On"
"1858",1536131654.83065,463.87,328.1,"On","On","On"
"1859",1536131655.89797,439.45,310.8,"On","On","On"
"1860",1536131656.96851,439.45,310.8,"On","On","On"
"1861",1536131658.03749,439.45,310.8,"On","On","On"
"1862",1536131659.10688,451.66,319.4,"On","On","On"
"1863",1536131660.17485,451.66,319.4,"On","On","On"
"1864",1536131661.24279,439.45,310.8,"On","On","On"
"1865",1536131662.3093,476.07,336.7,"On","On","On"
"1866",1536131663.37773,439.45,310.8,"On","On","On"
"1867",1536131664.44622,439.45,310.8,"On","On","On"
"1868",1536131665.51422,451.66,319.4,"On","On","On"
"1869",1536131666.58279,463.87,328.1,"On","On","On"
"1870",1536131667.6523,439.45,310.8,"On","On","On"
"1871",1536131668.72057,463.87,328.1,"On","On","On"
"1872",1536131669.78943,463.87,328.1,"On","On","On"
"1873",1536131670.85883,451.66,319.4,"On","On","On"
"1874",1536131671.92777,463.87,328.1,"On","On","On"
"1875",1536131672.99587,451.66,319.4,"On","On","On"
"1876",1536131674.06412,463.87,328.1,"On","On","On"
"1877",1536131675.13203,463.87,328.1,"On","On","On"
"1878",1536131676.20029,463.87,328.1,"On","On","On"
"1879",1536131677.26905,451.66,319.4,"On","On","On"
"1880",1536131678.3374,451.66,319.4,"On","On","On"
"1881",1536131679.40515,451.66,319.4,"On","On","On"
"1882",1536131680.47363,439.45,310.8,"On","On","On"
"1883",1536131681.54196,451.66,319.4,"On","On","On"
"1884",1536131682.61322,451.66,319.4,"On","On","On"
"1885",1536131683.68017,451.66,319.4,"On","On","On"
"1886",1536131684.74812,451.66,319.4,"On","On","On"
"1887",1536131685.81842,451.66,319.4,"On","On","On"
"1888",1536131686.88799,463.87,328.1,"On","On","On"
"1889",1536131687.95643,451.66,319.4,"On","On","On"
"1890",1536131689.0239,451.66,319.4,"On","On","On"
"1891",1536131690.09029,439.45,310.8,"On","On","On"
"1892",1536131691.15772,451.66,319.4,"On","On","On"
"1893",1536131692.22692,451.66,319.4,"On","On","On"
"1894",1536131693.29599,451.66,319.4,"On","On","On"
"1895",1536131694.36281,451.66,319.4,"On","On","On"
"1896",1536131695.43208,476.07,336.7,"On","On","On"
"1897",1536131696.50056,463.87,328.1,"On","On","On"
"1898",1536131697.57032,463.87,328.1,"On","On","On"
"1899",1536131698.63886,439.45,310.8,"On","On","On"
"1900",1536131699.7076,439.45,310.8,"On","On","On"
"1901",1536131700.7769,439.45,310.8,"On","On","On"
"1902",1536131701.84395,451.66,319.4,"On","On","On"
"1903",1536131702.91162,427.25,302.2,"On","On","On"
"1904",1536131703.97958,488.28,345.3,"On","On","On"
"1905",1536131705.04718,439.45,310.8,"On","On","On"
"1906",1536131706.11493,451.66,319.4,"On","On","On"
"1907",1536131707.18448,488.28,345.3,"On","On","On"
"1908",1536131708.25409,463.87,328.1,"On","On","On"
"1909",1536131709.32275,451.66,319.4,"On","On","On"
"1910",1536131710.39146,463.87,328.1,"On","On","On"
"1911",1536131711.45767,451.66,319.4,"On","On","On"
"1912",1536131712.52936,476.07,336.7,"On","On","On"
"1913",1536131713.59845,439.45,310.8,"On","On","On"
"1914",1536131714.66543,463.87,328.1,"On","On","On"
"1915",1536131715.73558,463.87,328.1,"On","On","On"
"1916",1536131716.80395,476.07,336.7,"On","On","On"
"1917",1536131717.87202,463.87,328.1,"On","On","On"
"1918",1536131718.94025,439.45,310.8,"On","On","On"
"1919",1536131720.00758,463.87,328.1,"On","On","On"
"1920",1536131721.07591,439.45,310.8,"On","On","On"
"1921",1536131722.14422,439.45,310.8,"On","On","On"
"1922",1536131723.21431,439.45,310.8,"On","On","On"
"1923",1536131724.28352,463.87,328.1,"On","On","On"
"1924",1536131725.35313,451.66,319.4,"On","On","On"
"1925",1536131726.42119,463.87,328.1,"On","On","On"
"1926",1536131727.4915,451.66,319.4,"On","On","On"
"1927",1536131728.56061,451.66,319.4,"On","On","On"
"1928",1536131729.62881,451.66,319.4,"On","On","On"
"1929",1536131730.69648,439.45,310.8,"On","On","On"
"1930",1536131731.7634,451.66,319.4,"On","On","On"
"1931",1536131732.83036,451.66,319.4,"On","On","On"
"1932",1536131733.89727,463.87,328.1,"On","On","On"
"1933",1536131734.96666,439.45,310.8,"On","On","On"
"1934",1536131736.03631,439.45,310.8,"On","On","On"
"1935",1536131737.10464,439.45,310.8,"On","On","On"
"1936",1536131738.17464,463.87,328.1,"On","On","On"
"1937",1536131739.24364,451.66,319.4,"On","On","On"
"1938",1536131740.31263,451.66,319.4,"On","On","On"
"1939",1536131741.37973,451.66,319.4,"On","On","On"
"1940",1536131742.44952,439.45,310.8,"On","On","On"
"1941",1536131743.51873,439.45,310.8,"On","On","On"
"1942",1536131744.58601,439.45,310.8,"On","On","On"
"1943",1536131745.65467,451.66,319.4,"On","On","On"
"1944",1536131746.72311,451.66,319.4,"On","On","On"
"1945",1536131747.79071,451.66,319.4,"On","On","On"
"1946",1536131748.85879,451.66,319.4,"On","On","On"
"1947",1536131749.92826,439.45,310.8,"On","On","On"
"1948",1536131750.99656,463.87,328.1,"On","On","On"
"1949",1536131752.06569,463.87,328.1,"On","On","On"
"1950",1536131753.13413,439.45,310.8,"On","On","On"
"1951",1536131754.20299,427.25,302.2,"On","On","On"
"1952",1536131755.27153,451.66,319.4,"On","On","On"
"1953",1536131756.34073,439.45,310.8,"On","On","On"
"1954",1536131757.41081,439.45,310.8,"On","On","On"
"1955",1536131758.47785,427.25,302.2,"On","On","On"
"1956",1536131759.54608,463.87,328.1,"On","On","On"
"1957",1536131760.61401,439.45,310.8,"On","On","On"
"1958",1536131761.68114,476.07,336.7,"On","On","On"
"1959",1536131762.74709,439.45,310.8,"On","On","On"
"1960",1536131763.81872,439.45,310.8,"On","On","On"
"1961",1536131764.88743,439.45,310.8,"On","On","On"
"1962",1536131765.95422,439.45,310.8,"On","On","On"
"1963",1536131767.02687,439.45,310.8,"On","On","On"
"1964",1536131768.09392,439.45,310.8,"On","On","On"
"1965",1536131769.16289,439.45,310.8,"On","On","On"
"1966",1536131770.23134,439.45,310.8,"On","On","On"
"1967",1536131771.30038,463.87,328.1,"On","On","On"
"1968",1536131772.37074,439.45,310.8,"On","On","On"
"1969",1536131773.43776,439.45,310.8,"On","On","On"
"1970",1536131774.50519,451.66,319.4,"On","On","On"
"1971",1536131775.57386,439.45,310.8,"On","On","On"
"1972",1536131776.64118,451.66,319.4,"On","On","On"
"1973",1536131777.71052,439.45,310.8,"On","On","On"
"1974",1536131778.77973,439.45,310.8,"On","On","On"
"1975",1536131779.84581,451.66,319.4,"On","On","On"
"1976",1536131780.91678,451.66,319.4,"On","On","On"
"1977",1536131781.98478,451.66,319.4,"On","On","On"
"1978",1536131783.05433,451.66,319.4,"On","On","On"
"1979",1536131784.12382,451.66,319.4,"On","On","On"
"1980",1536131785.19248,451.66,319.4,"On","On","On"
"1981",1536131786.26025,439.45,310.8,"On","On","On"
"1982",1536131787.32783,439.45,310.8,"On","On","On"
"1983",1536131788.39606,451.66,319.4,"On","On","On"
"1984",1536131789.46211,463.87,328.1,"On","On","On"
"1985",1536131790.53127,463.87,328.1,"On","On","On"
"1986",1536131791.59865,439.45,310.8,"On","On","On"
"1987",1536131792.66974,451.66,319.4,"On","On","On"
"1988",1536131793.73758,451.66,319.4,"On","On","On"
"1989",1536131794.80714,451.66,319.4,"On","On","On"
"1990",1536131795.87556,439.45,310.8,"On","On","On"
"1991",1536131796.94488,476.07,336.7,"On","On","On"
